addressId,userId,street,ward,district,city
17895,8904,Nguyen Hue,Ward10,District1,HCM
17896,8905,Vo Van Tan,Ward1,District10,HCM
17897,8906,Le Loi,Ward5,District10,HCM
17898,8906,Vo Van Tan,Ward5,District10,HCM
17899,8907,Nguyen Hue,Ward1,District5,HCM
17900,8907,Vo Van Tan,Ward3,District1,HCM
17901,8908,Vo Van Tan,Ward5,District1,HCM
17902,8909,Tran Hung Dao,Ward7,District10,HCM
17903,8909,Tran Hung Dao,Ward5,District1,HCM
17904,8910,Le Loi,Ward5,District3,HCM
17905,8910,Vo Van Tan,Ward1,District1,HCM
17906,8911,Tran Hung Dao,Ward3,District3,HCM
17907,8911,CMT8,Ward1,District3,HCM
17908,8911,CMT8,Ward10,District1,HCM
17909,8912,Nguyen Hue,Ward7,District10,HCM
17910,8912,Le Loi,Ward1,District5,HCM
17911,8912,Vo Van Tan,Ward1,District1,HCM
17912,8913,Vo Van Tan,Ward5,District3,HCM
17913,8914,CMT8,Ward5,District3,HCM
17914,8914,Tran Hung Dao,Ward1,District1,HCM
17915,8915,CMT8,Ward3,District3,HCM
17916,8916,Tran Hung Dao,Ward10,District10,HCM
17917,8916,Vo Van Tan,Ward1,District3,HCM
17918,8916,Le Loi,Ward10,District10,HCM
17919,8917,Nguyen Hue,Ward1,District5,HCM
17920,8918,CMT8,Ward10,District5,HCM
17921,8918,Nguyen Hue,Ward5,District1,HCM
17922,8919,Vo Van Tan,Ward1,District3,HCM
17923,8919,Tran Hung Dao,Ward5,District3,HCM
17924,8920,CMT8,Ward3,District3,HCM
17925,8920,Nguyen Hue,Ward7,District1,HCM
17926,8921,Nguyen Hue,Ward3,District3,HCM
17927,8922,Vo Van Tan,Ward10,District10,HCM
17928,8922,Le Loi,Ward3,District5,HCM
17929,8922,Tran Hung Dao,Ward1,District3,HCM
17930,8923,Le Loi,Ward1,District3,HCM
17931,8924,Le Loi,Ward3,District3,HCM
17932,8925,Nguyen Hue,Ward10,District3,HCM
17933,8925,CMT8,Ward7,District1,HCM
17934,8926,Tran Hung Dao,Ward3,District3,HCM
17935,8926,CMT8,Ward7,District3,HCM
17936,8927,Nguyen Hue,Ward7,District10,HCM
17937,8928,Vo Van Tan,Ward7,District3,HCM
17938,8928,Nguyen Hue,Ward10,District10,HCM
17939,8928,Tran Hung Dao,Ward10,District5,HCM
17940,8929,Nguyen Hue,Ward10,District3,HCM
17941,8929,CMT8,Ward3,District1,HCM
17942,8929,Le Loi,Ward10,District10,HCM
17943,8930,Nguyen Hue,Ward10,District5,HCM
17944,8930,CMT8,Ward3,District1,HCM
17945,8930,Tran Hung Dao,Ward3,District10,HCM
17946,8931,Le Loi,Ward7,District3,HCM
17947,8931,Le Loi,Ward1,District1,HCM
17948,8932,Vo Van Tan,Ward1,District10,HCM
17949,8932,CMT8,Ward3,District1,HCM
17950,8933,Nguyen Hue,Ward1,District1,HCM
17951,8933,CMT8,Ward7,District5,HCM
17952,8934,Le Loi,Ward3,District1,HCM
17953,8934,Tran Hung Dao,Ward10,District3,HCM
17954,8934,Tran Hung Dao,Ward10,District10,HCM
17955,8935,Tran Hung Dao,Ward1,District1,HCM
17956,8935,Vo Van Tan,Ward10,District3,HCM
17957,8935,Tran Hung Dao,Ward10,District10,HCM
17958,8936,Le Loi,Ward5,District1,HCM
17959,8937,Nguyen Hue,Ward10,District3,HCM
17960,8937,CMT8,Ward10,District5,HCM
17961,8937,Tran Hung Dao,Ward1,District10,HCM
17962,8938,Tran Hung Dao,Ward10,District1,HCM
17963,8938,CMT8,Ward3,District10,HCM
17964,8938,Nguyen Hue,Ward5,District5,HCM
17965,8939,Le Loi,Ward10,District3,HCM
17966,8939,Nguyen Hue,Ward3,District5,HCM
17967,8939,Le Loi,Ward1,District3,HCM
17968,8940,CMT8,Ward5,District5,HCM
17969,8940,Le Loi,Ward1,District3,HCM
17970,8940,Nguyen Hue,Ward7,District1,HCM
17971,8941,Tran Hung Dao,Ward7,District1,HCM
17972,8941,Tran Hung Dao,Ward3,District10,HCM
17973,8942,Nguyen Hue,Ward3,District10,HCM
17974,8943,Le Loi,Ward7,District3,HCM
17975,8944,Nguyen Hue,Ward7,District3,HCM
17976,8944,Tran Hung Dao,Ward10,District10,HCM
17977,8945,Le Loi,Ward10,District10,HCM
17978,8946,Tran Hung Dao,Ward1,District5,HCM
17979,8946,Le Loi,Ward10,District1,HCM
17980,8947,CMT8,Ward1,District1,HCM
17981,8948,Tran Hung Dao,Ward3,District3,HCM
17982,8949,Le Loi,Ward7,District5,HCM
17983,8950,Le Loi,Ward5,District10,HCM
17984,8950,Nguyen Hue,Ward7,District3,HCM
17985,8951,Le Loi,Ward1,District3,HCM
17986,8951,CMT8,Ward3,District5,HCM
17987,8951,CMT8,Ward10,District1,HCM
17988,8952,Vo Van Tan,Ward7,District5,HCM
17989,8952,Vo Van Tan,Ward7,District3,HCM
17990,8952,Le Loi,Ward1,District3,HCM
17991,8953,Tran Hung Dao,Ward3,District10,HCM
17992,8953,Tran Hung Dao,Ward10,District10,HCM
17993,8954,Tran Hung Dao,Ward5,District1,HCM
17994,8954,Vo Van Tan,Ward10,District1,HCM
17995,8954,CMT8,Ward7,District3,HCM
17996,8955,CMT8,Ward5,District1,HCM
17997,8955,Tran Hung Dao,Ward3,District3,HCM
17998,8956,Nguyen Hue,Ward3,District1,HCM
17999,8957,Tran Hung Dao,Ward10,District5,HCM
18000,8958,Le Loi,Ward10,District5,HCM
18001,8958,CMT8,Ward7,District5,HCM
18002,8958,CMT8,Ward7,District1,HCM
18003,8959,Vo Van Tan,Ward5,District5,HCM
18004,8959,Tran Hung Dao,Ward3,District3,HCM
18005,8959,CMT8,Ward3,District1,HCM
18006,8960,CMT8,Ward3,District1,HCM
18007,8961,CMT8,Ward10,District3,HCM
18008,8962,Nguyen Hue,Ward5,District1,HCM
18009,8962,CMT8,Ward7,District1,HCM
18010,8962,Tran Hung Dao,Ward10,District1,HCM
18011,8963,Tran Hung Dao,Ward5,District5,HCM
18012,8964,CMT8,Ward5,District1,HCM
18013,8964,Tran Hung Dao,Ward1,District1,HCM
18014,8965,Le Loi,Ward3,District10,HCM
18015,8966,Vo Van Tan,Ward7,District5,HCM
18016,8967,Le Loi,Ward7,District3,HCM
18017,8968,CMT8,Ward1,District5,HCM
18018,8968,CMT8,Ward1,District5,HCM
18019,8968,Nguyen Hue,Ward1,District10,HCM
18020,8969,Le Loi,Ward7,District10,HCM
18021,8970,Tran Hung Dao,Ward10,District1,HCM
18022,8970,CMT8,Ward10,District10,HCM
18023,8971,CMT8,Ward1,District3,HCM
18024,8971,CMT8,Ward3,District1,HCM
18025,8971,CMT8,Ward1,District1,HCM
18026,8972,Nguyen Hue,Ward5,District1,HCM
18027,8972,Tran Hung Dao,Ward3,District5,HCM
18028,8972,Vo Van Tan,Ward1,District3,HCM
18029,8973,Nguyen Hue,Ward5,District3,HCM
18030,8973,CMT8,Ward5,District3,HCM
18031,8974,Tran Hung Dao,Ward1,District10,HCM
18032,8975,Tran Hung Dao,Ward5,District10,HCM
18033,8975,Tran Hung Dao,Ward10,District10,HCM
18034,8976,Tran Hung Dao,Ward7,District3,HCM
18035,8976,Nguyen Hue,Ward1,District5,HCM
18036,8976,Le Loi,Ward5,District3,HCM
18037,8977,Tran Hung Dao,Ward3,District1,HCM
18038,8977,Nguyen Hue,Ward1,District10,HCM
18039,8977,Nguyen Hue,Ward1,District3,HCM
18040,8978,Nguyen Hue,Ward5,District5,HCM
18041,8979,Nguyen Hue,Ward5,District1,HCM
18042,8979,Nguyen Hue,Ward10,District3,HCM
18043,8980,Nguyen Hue,Ward1,District10,HCM
18044,8980,Vo Van Tan,Ward3,District3,HCM
18045,8980,Vo Van Tan,Ward1,District3,HCM
18046,8981,Tran Hung Dao,Ward7,District10,HCM
18047,8981,CMT8,Ward5,District1,HCM
18048,8981,Le Loi,Ward10,District1,HCM
18049,8982,CMT8,Ward1,District10,HCM
18050,8982,Vo Van Tan,Ward5,District10,HCM
18051,8982,Vo Van Tan,Ward7,District3,HCM
18052,8983,Vo Van Tan,Ward10,District1,HCM
18053,8983,Tran Hung Dao,Ward5,District1,HCM
18054,8983,Vo Van Tan,Ward1,District5,HCM
18055,8984,Nguyen Hue,Ward10,District5,HCM
18056,8984,Vo Van Tan,Ward5,District10,HCM
18057,8984,Vo Van Tan,Ward10,District1,HCM
18058,8985,CMT8,Ward10,District10,HCM
18059,8985,CMT8,Ward1,District3,HCM
18060,8985,Nguyen Hue,Ward10,District5,HCM
18061,8986,Nguyen Hue,Ward1,District1,HCM
18062,8986,Le Loi,Ward7,District1,HCM
18063,8987,CMT8,Ward7,District5,HCM
18064,8988,CMT8,Ward3,District5,HCM
18065,8989,Nguyen Hue,Ward1,District10,HCM
18066,8989,Nguyen Hue,Ward1,District1,HCM
18067,8990,Nguyen Hue,Ward5,District5,HCM
18068,8990,Tran Hung Dao,Ward7,District1,HCM
18069,8990,Vo Van Tan,Ward1,District5,HCM
18070,8991,Nguyen Hue,Ward3,District5,HCM
18071,8991,CMT8,Ward1,District5,HCM
18072,8991,Vo Van Tan,Ward7,District10,HCM
18073,8992,CMT8,Ward1,District3,HCM
18074,8993,Nguyen Hue,Ward10,District10,HCM
18075,8993,CMT8,Ward3,District5,HCM
18076,8993,Vo Van Tan,Ward7,District1,HCM
18077,8994,CMT8,Ward3,District3,HCM
18078,8994,CMT8,Ward1,District3,HCM
18079,8994,Le Loi,Ward10,District5,HCM
18080,8995,Tran Hung Dao,Ward7,District5,HCM
18081,8995,Vo Van Tan,Ward1,District3,HCM
18082,8996,CMT8,Ward1,District3,HCM
18083,8996,Le Loi,Ward5,District5,HCM
18084,8996,Tran Hung Dao,Ward7,District3,HCM
18085,8997,Nguyen Hue,Ward10,District3,HCM
18086,8998,Vo Van Tan,Ward5,District5,HCM
18087,8999,Nguyen Hue,Ward5,District10,HCM
18088,8999,Le Loi,Ward10,District5,HCM
18089,8999,Le Loi,Ward10,District1,HCM
18090,9000,Vo Van Tan,Ward7,District1,HCM
18091,9000,Nguyen Hue,Ward10,District5,HCM
18092,9001,Vo Van Tan,Ward7,District1,HCM
18093,9001,Tran Hung Dao,Ward7,District1,HCM
18094,9002,Nguyen Hue,Ward3,District10,HCM
18095,9002,Tran Hung Dao,Ward5,District3,HCM
18096,9003,CMT8,Ward10,District1,HCM
18097,9004,Vo Van Tan,Ward5,District10,HCM
18098,9005,Vo Van Tan,Ward7,District10,HCM
18099,9005,Vo Van Tan,Ward5,District10,HCM
18100,9005,Nguyen Hue,Ward5,District5,HCM
18101,9006,Vo Van Tan,Ward3,District3,HCM
18102,9006,CMT8,Ward7,District5,HCM
18103,9006,CMT8,Ward10,District1,HCM
18104,9007,Tran Hung Dao,Ward10,District5,HCM
18105,9008,Le Loi,Ward5,District5,HCM
18106,9008,Vo Van Tan,Ward10,District10,HCM
18107,9008,Nguyen Hue,Ward3,District3,HCM
18108,9009,Nguyen Hue,Ward10,District5,HCM
18109,9009,CMT8,Ward3,District3,HCM
18110,9009,Nguyen Hue,Ward7,District5,HCM
18111,9010,CMT8,Ward3,District10,HCM
18112,9010,Le Loi,Ward10,District3,HCM
18113,9010,Nguyen Hue,Ward10,District3,HCM
18114,9011,Nguyen Hue,Ward10,District5,HCM
18115,9012,Nguyen Hue,Ward1,District3,HCM
18116,9013,Tran Hung Dao,Ward7,District5,HCM
18117,9014,CMT8,Ward10,District5,HCM
18118,9014,Vo Van Tan,Ward10,District1,HCM
18119,9014,Vo Van Tan,Ward7,District5,HCM
18120,9015,Vo Van Tan,Ward5,District3,HCM
18121,9016,CMT8,Ward10,District1,HCM
18122,9016,CMT8,Ward7,District10,HCM
18123,9016,CMT8,Ward5,District5,HCM
18124,9017,CMT8,Ward7,District10,HCM
18125,9018,Tran Hung Dao,Ward5,District3,HCM
18126,9019,CMT8,Ward7,District10,HCM
18127,9019,Nguyen Hue,Ward1,District3,HCM
18128,9020,Tran Hung Dao,Ward1,District10,HCM
18129,9020,Tran Hung Dao,Ward5,District3,HCM
18130,9021,Le Loi,Ward7,District1,HCM
18131,9021,CMT8,Ward3,District3,HCM
18132,9022,Le Loi,Ward10,District5,HCM
18133,9023,Nguyen Hue,Ward1,District3,HCM
18134,9024,Nguyen Hue,Ward5,District5,HCM
18135,9025,CMT8,Ward7,District5,HCM
18136,9026,Vo Van Tan,Ward7,District10,HCM
18137,9026,Nguyen Hue,Ward7,District10,HCM
18138,9027,Nguyen Hue,Ward10,District1,HCM
18139,9028,Tran Hung Dao,Ward7,District10,HCM
18140,9028,Nguyen Hue,Ward7,District3,HCM
18141,9029,Tran Hung Dao,Ward10,District10,HCM
18142,9029,Vo Van Tan,Ward10,District1,HCM
18143,9030,Nguyen Hue,Ward5,District5,HCM
18144,9030,Le Loi,Ward7,District5,HCM
18145,9031,Nguyen Hue,Ward10,District3,HCM
18146,9031,Nguyen Hue,Ward3,District3,HCM
18147,9031,Le Loi,Ward1,District5,HCM
18148,9032,Vo Van Tan,Ward1,District10,HCM
18149,9032,Le Loi,Ward3,District5,HCM
18150,9033,Vo Van Tan,Ward7,District1,HCM
18151,9034,Le Loi,Ward10,District10,HCM
18152,9035,Tran Hung Dao,Ward5,District3,HCM
18153,9035,Vo Van Tan,Ward1,District10,HCM
18154,9036,Tran Hung Dao,Ward1,District1,HCM
18155,9036,Le Loi,Ward3,District5,HCM
18156,9037,CMT8,Ward1,District1,HCM
18157,9037,Vo Van Tan,Ward7,District1,HCM
18158,9037,Nguyen Hue,Ward5,District1,HCM
18159,9038,Nguyen Hue,Ward10,District3,HCM
18160,9038,CMT8,Ward3,District3,HCM
18161,9039,Vo Van Tan,Ward7,District1,HCM
18162,9040,Tran Hung Dao,Ward10,District1,HCM
18163,9040,Vo Van Tan,Ward10,District1,HCM
18164,9040,Le Loi,Ward3,District3,HCM
18165,9041,CMT8,Ward1,District1,HCM
18166,9041,Nguyen Hue,Ward3,District5,HCM
18167,9042,Nguyen Hue,Ward10,District5,HCM
18168,9042,Vo Van Tan,Ward1,District1,HCM
18169,9042,Le Loi,Ward5,District10,HCM
18170,9043,Tran Hung Dao,Ward7,District5,HCM
18171,9043,Nguyen Hue,Ward3,District5,HCM
18172,9043,Nguyen Hue,Ward3,District5,HCM
18173,9044,Le Loi,Ward5,District3,HCM
18174,9044,Nguyen Hue,Ward3,District3,HCM
18175,9045,Tran Hung Dao,Ward10,District10,HCM
18176,9046,Le Loi,Ward1,District3,HCM
18177,9047,Nguyen Hue,Ward10,District3,HCM
18178,9047,Tran Hung Dao,Ward5,District1,HCM
18179,9047,CMT8,Ward7,District3,HCM
18180,9048,Tran Hung Dao,Ward1,District1,HCM
18181,9048,Vo Van Tan,Ward10,District1,HCM
18182,9048,Le Loi,Ward1,District10,HCM
18183,9049,CMT8,Ward5,District5,HCM
18184,9049,Tran Hung Dao,Ward1,District10,HCM
18185,9050,CMT8,Ward3,District3,HCM
18186,9050,Le Loi,Ward10,District1,HCM
18187,9051,Vo Van Tan,Ward7,District10,HCM
18188,9051,Tran Hung Dao,Ward5,District5,HCM
18189,9052,CMT8,Ward5,District1,HCM
18190,9053,Nguyen Hue,Ward1,District1,HCM
18191,9054,CMT8,Ward3,District3,HCM
18192,9054,Le Loi,Ward5,District3,HCM
18193,9055,Nguyen Hue,Ward1,District10,HCM
18194,9056,Tran Hung Dao,Ward7,District3,HCM
18195,9056,Nguyen Hue,Ward10,District5,HCM
18196,9056,CMT8,Ward5,District5,HCM
18197,9057,Nguyen Hue,Ward7,District1,HCM
18198,9058,CMT8,Ward3,District10,HCM
18199,9058,Vo Van Tan,Ward3,District5,HCM
18200,9059,Nguyen Hue,Ward3,District10,HCM
18201,9059,Vo Van Tan,Ward7,District1,HCM
18202,9060,Nguyen Hue,Ward10,District3,HCM
18203,9060,Tran Hung Dao,Ward7,District10,HCM
18204,9060,Tran Hung Dao,Ward7,District3,HCM
18205,9061,Vo Van Tan,Ward1,District3,HCM
18206,9061,Le Loi,Ward1,District3,HCM
18207,9061,Nguyen Hue,Ward7,District1,HCM
18208,9062,CMT8,Ward10,District5,HCM
18209,9063,Tran Hung Dao,Ward1,District1,HCM
18210,9063,Le Loi,Ward10,District5,HCM
18211,9064,Tran Hung Dao,Ward5,District1,HCM
18212,9064,Vo Van Tan,Ward3,District3,HCM
18213,9065,Le Loi,Ward10,District5,HCM
18214,9065,Tran Hung Dao,Ward10,District5,HCM
18215,9065,Vo Van Tan,Ward3,District10,HCM
18216,9066,Le Loi,Ward3,District3,HCM
18217,9066,Tran Hung Dao,Ward7,District10,HCM
18218,9067,Le Loi,Ward10,District5,HCM
18219,9067,Nguyen Hue,Ward3,District10,HCM
18220,9068,CMT8,Ward7,District10,HCM
18221,9069,Tran Hung Dao,Ward10,District1,HCM
18222,9069,CMT8,Ward10,District3,HCM
18223,9070,CMT8,Ward10,District5,HCM
18224,9071,Le Loi,Ward3,District1,HCM
18225,9071,Le Loi,Ward7,District3,HCM
18226,9072,CMT8,Ward1,District5,HCM
18227,9073,CMT8,Ward10,District10,HCM
18228,9074,Nguyen Hue,Ward10,District10,HCM
18229,9074,Nguyen Hue,Ward3,District3,HCM
18230,9075,Le Loi,Ward10,District5,HCM
18231,9075,Vo Van Tan,Ward10,District1,HCM
18232,9076,Tran Hung Dao,Ward3,District1,HCM
18233,9076,Tran Hung Dao,Ward1,District1,HCM
18234,9077,Vo Van Tan,Ward1,District10,HCM
18235,9077,Nguyen Hue,Ward10,District1,HCM
18236,9078,CMT8,Ward5,District3,HCM
18237,9078,CMT8,Ward5,District1,HCM
18238,9078,CMT8,Ward7,District10,HCM
18239,9079,Tran Hung Dao,Ward7,District10,HCM
18240,9080,Le Loi,Ward7,District10,HCM
18241,9081,Nguyen Hue,Ward10,District10,HCM
18242,9081,Nguyen Hue,Ward3,District5,HCM
18243,9081,Le Loi,Ward3,District1,HCM
18244,9082,Tran Hung Dao,Ward7,District3,HCM
18245,9082,Nguyen Hue,Ward1,District3,HCM
18246,9082,Tran Hung Dao,Ward1,District10,HCM
18247,9083,Vo Van Tan,Ward5,District10,HCM
18248,9083,Vo Van Tan,Ward7,District10,HCM
18249,9083,CMT8,Ward7,District1,HCM
18250,9084,Vo Van Tan,Ward7,District10,HCM
18251,9084,Nguyen Hue,Ward1,District5,HCM
18252,9084,CMT8,Ward5,District3,HCM
18253,9085,Nguyen Hue,Ward10,District3,HCM
18254,9085,CMT8,Ward10,District5,HCM
18255,9085,Tran Hung Dao,Ward7,District1,HCM
18256,9086,CMT8,Ward3,District3,HCM
18257,9086,CMT8,Ward3,District1,HCM
18258,9087,Nguyen Hue,Ward1,District1,HCM
18259,9087,Le Loi,Ward7,District1,HCM
18260,9088,Nguyen Hue,Ward1,District1,HCM
18261,9088,CMT8,Ward3,District10,HCM
18262,9088,Vo Van Tan,Ward10,District3,HCM
18263,9089,Nguyen Hue,Ward3,District1,HCM
18264,9089,Le Loi,Ward3,District10,HCM
18265,9090,Nguyen Hue,Ward1,District5,HCM
18266,9091,Nguyen Hue,Ward10,District5,HCM
18267,9091,Le Loi,Ward10,District5,HCM
18268,9091,Vo Van Tan,Ward1,District1,HCM
18269,9092,Le Loi,Ward10,District3,HCM
18270,9092,Vo Van Tan,Ward1,District10,HCM
18271,9092,Nguyen Hue,Ward10,District3,HCM
18272,9093,Le Loi,Ward3,District1,HCM
18273,9093,CMT8,Ward3,District3,HCM
18274,9094,Tran Hung Dao,Ward5,District3,HCM
18275,9094,Nguyen Hue,Ward1,District10,HCM
18276,9095,Vo Van Tan,Ward1,District3,HCM
18277,9095,Nguyen Hue,Ward10,District3,HCM
18278,9096,Nguyen Hue,Ward5,District3,HCM
18279,9096,Tran Hung Dao,Ward5,District5,HCM
18280,9097,Nguyen Hue,Ward10,District10,HCM
18281,9098,Tran Hung Dao,Ward1,District3,HCM
18282,9098,CMT8,Ward10,District1,HCM
18283,9098,CMT8,Ward10,District1,HCM
18284,9099,Vo Van Tan,Ward7,District5,HCM
18285,9099,Nguyen Hue,Ward5,District3,HCM
18286,9100,Nguyen Hue,Ward7,District5,HCM
18287,9100,Nguyen Hue,Ward5,District5,HCM
18288,9100,CMT8,Ward5,District3,HCM
18289,9101,Vo Van Tan,Ward3,District1,HCM
18290,9102,Tran Hung Dao,Ward3,District1,HCM
18291,9103,Nguyen Hue,Ward7,District5,HCM
18292,9103,Nguyen Hue,Ward5,District1,HCM
18293,9103,CMT8,Ward7,District10,HCM
18294,9104,Vo Van Tan,Ward3,District1,HCM
18295,9104,Le Loi,Ward7,District10,HCM
18296,9105,Vo Van Tan,Ward3,District3,HCM
18297,9105,CMT8,Ward3,District3,HCM
18298,9105,Nguyen Hue,Ward5,District10,HCM
18299,9106,Le Loi,Ward3,District10,HCM
18300,9106,Le Loi,Ward10,District3,HCM
18301,9106,Vo Van Tan,Ward1,District10,HCM
18302,9107,Le Loi,Ward3,District10,HCM
18303,9107,Nguyen Hue,Ward5,District5,HCM
18304,9108,CMT8,Ward7,District5,HCM
18305,9108,Nguyen Hue,Ward10,District10,HCM
18306,9109,Vo Van Tan,Ward3,District10,HCM
18307,9109,Nguyen Hue,Ward10,District1,HCM
18308,9109,CMT8,Ward5,District3,HCM
18309,9110,Nguyen Hue,Ward1,District1,HCM
18310,9110,Vo Van Tan,Ward5,District1,HCM
18311,9111,Tran Hung Dao,Ward1,District1,HCM
18312,9111,Vo Van Tan,Ward10,District1,HCM
18313,9112,Le Loi,Ward5,District1,HCM
18314,9112,Tran Hung Dao,Ward7,District1,HCM
18315,9113,CMT8,Ward7,District5,HCM
18316,9114,Tran Hung Dao,Ward3,District1,HCM
18317,9115,Nguyen Hue,Ward7,District5,HCM
18318,9116,Tran Hung Dao,Ward10,District1,HCM
18319,9116,Vo Van Tan,Ward10,District3,HCM
18320,9117,Tran Hung Dao,Ward10,District5,HCM
18321,9117,CMT8,Ward3,District5,HCM
18322,9118,Le Loi,Ward7,District5,HCM
18323,9118,Tran Hung Dao,Ward7,District5,HCM
18324,9118,Le Loi,Ward5,District10,HCM
18325,9119,Le Loi,Ward10,District1,HCM
18326,9120,Tran Hung Dao,Ward7,District5,HCM
18327,9121,Nguyen Hue,Ward5,District1,HCM
18328,9122,CMT8,Ward1,District10,HCM
18329,9122,CMT8,Ward1,District3,HCM
18330,9122,Vo Van Tan,Ward7,District3,HCM
18331,9123,Le Loi,Ward1,District1,HCM
18332,9124,Le Loi,Ward5,District5,HCM
18333,9124,Le Loi,Ward10,District1,HCM
18334,9125,Nguyen Hue,Ward7,District1,HCM
18335,9125,Le Loi,Ward10,District1,HCM
18336,9126,CMT8,Ward1,District3,HCM
18337,9127,Nguyen Hue,Ward1,District1,HCM
18338,9128,Le Loi,Ward3,District3,HCM
18339,9129,Tran Hung Dao,Ward1,District1,HCM
18340,9129,Nguyen Hue,Ward3,District3,HCM
18341,9130,Tran Hung Dao,Ward1,District3,HCM
18342,9130,Nguyen Hue,Ward7,District3,HCM
18343,9131,CMT8,Ward10,District5,HCM
18344,9132,Le Loi,Ward5,District1,HCM
18345,9133,Tran Hung Dao,Ward1,District1,HCM
18346,9133,CMT8,Ward5,District10,HCM
18347,9134,Nguyen Hue,Ward3,District3,HCM
18348,9134,CMT8,Ward7,District1,HCM
18349,9134,Vo Van Tan,Ward3,District5,HCM
18350,9135,Tran Hung Dao,Ward1,District10,HCM
18351,9135,Le Loi,Ward3,District5,HCM
18352,9136,Vo Van Tan,Ward10,District3,HCM
18353,9136,Vo Van Tan,Ward1,District5,HCM
18354,9137,Nguyen Hue,Ward3,District3,HCM
18355,9137,Nguyen Hue,Ward1,District5,HCM
18356,9138,Tran Hung Dao,Ward3,District10,HCM
18357,9138,Le Loi,Ward7,District5,HCM
18358,9138,Vo Van Tan,Ward3,District3,HCM
18359,9139,CMT8,Ward10,District1,HCM
18360,9139,Nguyen Hue,Ward10,District10,HCM
18361,9140,Vo Van Tan,Ward10,District10,HCM
18362,9140,CMT8,Ward1,District1,HCM
18363,9140,Le Loi,Ward10,District10,HCM
18364,9141,Nguyen Hue,Ward5,District5,HCM
18365,9142,Vo Van Tan,Ward7,District10,HCM
18366,9143,Tran Hung Dao,Ward10,District5,HCM
18367,9143,CMT8,Ward1,District10,HCM
18368,9143,Tran Hung Dao,Ward3,District3,HCM
18369,9144,Tran Hung Dao,Ward3,District5,HCM
18370,9144,Le Loi,Ward1,District5,HCM
18371,9144,Le Loi,Ward5,District1,HCM
18372,9145,Nguyen Hue,Ward7,District10,HCM
18373,9145,CMT8,Ward5,District10,HCM
18374,9145,Nguyen Hue,Ward5,District5,HCM
18375,9146,Le Loi,Ward5,District3,HCM
18376,9146,Nguyen Hue,Ward5,District10,HCM
18377,9147,CMT8,Ward1,District5,HCM
18378,9147,Nguyen Hue,Ward7,District5,HCM
18379,9148,Le Loi,Ward10,District10,HCM
18380,9148,CMT8,Ward10,District3,HCM
18381,9148,Nguyen Hue,Ward7,District1,HCM
18382,9149,CMT8,Ward10,District1,HCM
18383,9149,Vo Van Tan,Ward5,District10,HCM
18384,9150,Nguyen Hue,Ward7,District10,HCM
18385,9150,Nguyen Hue,Ward3,District10,HCM
18386,9151,Nguyen Hue,Ward5,District10,HCM
18387,9152,Tran Hung Dao,Ward10,District5,HCM
18388,9152,CMT8,Ward10,District5,HCM
18389,9153,CMT8,Ward3,District1,HCM
18390,9154,Nguyen Hue,Ward5,District1,HCM
18391,9155,Le Loi,Ward1,District10,HCM
18392,9155,CMT8,Ward3,District1,HCM
18393,9156,Tran Hung Dao,Ward1,District10,HCM
18394,9156,Nguyen Hue,Ward1,District3,HCM
18395,9157,CMT8,Ward3,District1,HCM
18396,9157,Nguyen Hue,Ward7,District10,HCM
18397,9157,CMT8,Ward7,District10,HCM
18398,9158,CMT8,Ward7,District10,HCM
18399,9159,CMT8,Ward5,District3,HCM
18400,9160,CMT8,Ward7,District1,HCM
18401,9160,Le Loi,Ward7,District1,HCM
18402,9161,CMT8,Ward7,District1,HCM
18403,9162,Le Loi,Ward5,District1,HCM
18404,9162,Le Loi,Ward3,District5,HCM
18405,9162,CMT8,Ward7,District1,HCM
18406,9163,CMT8,Ward7,District3,HCM
18407,9163,CMT8,Ward1,District5,HCM
18408,9164,CMT8,Ward5,District3,HCM
18409,9164,CMT8,Ward7,District5,HCM
18410,9164,Vo Van Tan,Ward3,District1,HCM
18411,9165,Vo Van Tan,Ward10,District5,HCM
18412,9165,Tran Hung Dao,Ward10,District1,HCM
18413,9165,Tran Hung Dao,Ward7,District3,HCM
18414,9166,Nguyen Hue,Ward5,District10,HCM
18415,9166,Vo Van Tan,Ward7,District10,HCM
18416,9166,Nguyen Hue,Ward3,District1,HCM
18417,9167,Tran Hung Dao,Ward3,District3,HCM
18418,9167,Tran Hung Dao,Ward3,District10,HCM
18419,9167,Tran Hung Dao,Ward1,District1,HCM
18420,9168,Tran Hung Dao,Ward7,District5,HCM
18421,9169,Vo Van Tan,Ward1,District10,HCM
18422,9169,Le Loi,Ward10,District5,HCM
18423,9169,Tran Hung Dao,Ward5,District5,HCM
18424,9170,Tran Hung Dao,Ward10,District3,HCM
18425,9170,Tran Hung Dao,Ward3,District10,HCM
18426,9171,Vo Van Tan,Ward7,District1,HCM
18427,9171,CMT8,Ward5,District3,HCM
18428,9172,Vo Van Tan,Ward10,District3,HCM
18429,9173,CMT8,Ward7,District1,HCM
18430,9173,CMT8,Ward7,District5,HCM
18431,9173,CMT8,Ward5,District1,HCM
18432,9174,Vo Van Tan,Ward3,District3,HCM
18433,9174,Tran Hung Dao,Ward5,District3,HCM
18434,9175,Vo Van Tan,Ward1,District1,HCM
18435,9175,Nguyen Hue,Ward7,District10,HCM
18436,9175,Tran Hung Dao,Ward10,District1,HCM
